epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn
58,0.834492027759552,0.8315560817718506,0.9101093411445618,0.8928571343421936,0.8421052694320679,0.8210068345069885,0.8667388558387756,0.27410003542900085,0.8928571428571429,0.7459062676453981,2400.0,288.0,1321.0,450.0
59,0.834492027759552,0.8316913843154907,0.9102916717529297,0.8931496739387512,0.8417543768882751,0.8216283321380615,0.8666907548904419,0.27381575107574463,0.8931496649292628,0.745628877608573,2399.0,287.0,1322.0,451.0
60,0.834267795085907,0.8313806056976318,0.9103922247886658,0.8928172588348389,0.8417543768882751,0.8210068345069885,0.8665342330932617,0.2735822796821594,0.8928172683289914,0.7454853273137697,2399.0,288.0,1321.0,451.0
61,0.8340435028076172,0.8318817615509033,0.9106087684631348,0.8942451477050781,0.8396491408348083,0.8241143822669983,0.8660875558853149,0.2733054757118225,0.8942451420029895,0.7436904094223219,2393.0,283.0,1326.0,457.0
62,0.834267795085907,0.831515908241272,0.9108062982559204,0.8931098580360413,0.8414034843444824,0.8216283321380615,0.8664860129356384,0.2729773223400116,0.8931098696461824,0.7452085682074409,2398.0,287.0,1322.0,452.0
63,0.8338192701339722,0.830894410610199,0.9110130667686462,0.8924450874328613,0.8414034843444824,0.8203853368759155,0.8661729693412781,0.2726670801639557,0.8924451060662448,0.744920993227991,2398.0,289.0,1320.0,452.0
64,0.8340435028076172,0.831069827079773,0.9111677408218384,0.8924851417541504,0.8417543768882751,0.8203853368759155,0.8663777112960815,0.2724308371543884,0.8924851190476191,0.7453416149068323,2399.0,289.0,1320.0,451.0
65,0.834492027759552,0.8302029371261597,0.9113355875015259,0.8899556994438171,0.8456140160560608,0.8147917985916138,0.8672184348106384,0.27216747403144836,0.8899556868537666,0.7487150199885779,2410.0,298.0,1311.0,440.0
66,0.8338192701339722,0.8299472332000732,0.9114921689033508,0.8904109597206116,0.8438596725463867,0.8160347938537598,0.8665105700492859,0.2718971073627472,0.8904109589041096,0.7468714448236633,2405.0,296.0,1313.0,445.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_survival\results
data_version: ppv4
target: surv_mo_36
table: cnn_tuning
table_extra: 
dataset: SCAR
debug: False
mode: rand
output_channel: 500
words_dim: 300
embed_dim: 300
dropout: 0.8
lr: 1e-05
weight_decay: 0.0
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\embeddings\word2vec
pretrained_file: GoogleNews-vectors-negative300.txt
batch_size: 16
device: cuda:0
target_classes: 1
vocab_size: 21696
run_name: CNN_20220820-1531
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp_survival\results\surv_mo_36
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp_survival\results\surv_mo_36\CNN
