epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn
12,0.8106194734573364,0.8101327419281006,0.8924217224121094,0.8372732400894165,0.8148742914199829,0.8053911924362183,0.8259219527244568,0.3688366711139679,0.8372732270478285,0.7797581158497772,1523.0,296.0,1225.0,346.0
13,0.8109144568443298,0.8104614615440369,0.8935903310775757,0.8377337455749512,0.8148742914199829,0.8060486316680908,0.8261459469795227,0.366317480802536,0.8377337733773378,0.7798982188295165,1523.0,295.0,1226.0,346.0
14,0.8126843571662903,0.812188982963562,0.8946438431739807,0.839011013507843,0.8170144557952881,0.8073635697364807,0.8278666734695435,0.36401814222335815,0.839010989010989,0.7821656050955414,1527.0,293.0,1228.0,342.0
15,0.8138642907142639,0.813381552696228,0.8955669403076172,0.8401098847389221,0.8180845379829407,0.8086785078048706,0.8289509415626526,0.3620552122592926,0.8401098901098901,0.7834394904458599,1529.0,291.0,1230.0,340.0
16,0.8117994070053101,0.8116313219070435,0.8964212536811829,0.8402432203292847,0.8132691383361816,0.8099934458732605,0.8265361785888672,0.3601410686969757,0.8402432283029297,0.7792536369386465,1520.0,289.0,1232.0,349.0
17,0.8120943903923035,0.8123272657394409,0.8973275423049927,0.8429844379425049,0.8100588321685791,0.814595639705658,0.8261937499046326,0.35831984877586365,0.8429844097995546,0.7772898368883312,1514.0,282.0,1239.0,355.0
18,0.8159291744232178,0.8153766393661499,0.8981250524520874,0.8414701223373413,0.8207597732543945,0.8099934458732605,0.8309859037399292,0.35670602321624756,0.8414701042238069,0.786215698787492,1534.0,289.0,1232.0,335.0
19,0.8165192008018494,0.8168297410011292,0.8988918662071228,0.8473537564277649,0.8138041496276855,0.8198553323745728,0.8302401900291443,0.3552005887031555,0.8473537604456824,0.7818181818181819,1521.0,274.0,1247.0,348.0
20,0.8174041509628296,0.8173874616622925,0.8995732069015503,0.8460686802864075,0.817549467086792,0.8172255158424377,0.8315646648406982,0.35387492179870605,0.8460686600221484,0.7847222222222222,1528.0,278.0,1243.0,341.0
21,0.8188790678977966,0.819275975227356,0.9002219438552856,0.849972128868103,0.8154093027114868,0.8231426477432251,0.8323320746421814,0.35262125730514526,0.8499721137757947,0.7839699436443331,1524.0,269.0,1252.0,345.0
22,0.8197640180587769,0.8203234076499939,0.9008557796478271,0.8517897129058838,0.8148742914199829,0.8257725238800049,0.832923173904419,0.35145822167396545,0.8517897091722595,0.784019975031211,1523.0,265.0,1256.0,346.0
23,0.8200590014457703,0.8205296993255615,0.9014466404914856,0.8514796495437622,0.8159443736076355,0.8251150846481323,0.8333333730697632,0.3502693176269531,0.8514796203238414,0.7848655409631019,1525.0,266.0,1255.0,344.0
24,0.8206489682197571,0.8205750584602356,0.901857316493988,0.8485351204872131,0.8212947845458984,0.8198553323745728,0.8346927762031555,0.34933170676231384,0.8485351022664456,0.788741302972802,1535.0,274.0,1247.0,334.0
25,0.8215339183807373,0.8217449188232422,0.9023646116256714,0.851111114025116,0.8196896910667419,0.8238001465797424,0.8351050019264221,0.34837445616722107,0.8511111111111112,0.7880503144654089,1532.0,268.0,1253.0,337.0
26,0.8227138519287109,0.823182225227356,0.9028925895690918,0.8537946343421936,0.8186196088790894,0.8277449011802673,0.8358371257781982,0.34740081429481506,0.8537946428571429,0.7878598247809763,1530.0,262.0,1259.0,339.0
27,0.8235988020896912,0.8238623738288879,0.9033688902854919,0.8532518148422241,0.8212947845458984,0.8264299631118774,0.8369683623313904,0.34652289748191833,0.8532518065591995,0.7900691389063482,1535.0,264.0,1257.0,334.0
28,0.8247787356376648,0.8249324560165405,0.9037990570068359,0.8535773754119873,0.8234350085258484,0.8264299631118774,0.8382352590560913,0.34568145871162415,0.8535773710482529,0.7920604914933838,1539.0,264.0,1257.0,330.0
29,0.8268436789512634,0.8271111845970154,0.9041733741760254,0.8561111092567444,0.824505090713501,0.8297172784805298,0.8400108814239502,0.3449612855911255,0.8561111111111112,0.7937106918238994,1541.0,259.0,1262.0,328.0
30,0.8271386623382568,0.827501118183136,0.9045445322990417,0.8569838404655457,0.8239700198173523,0.8310322165489197,0.8401527404785156,0.3441942036151886,0.8569838619922092,0.7934714375392341,1540.0,257.0,1264.0,329.0
31,0.8268436789512634,0.827233612537384,0.9049532413482666,0.8569042086601257,0.8234350085258484,0.8310322165489197,0.8398362994194031,0.3434752821922302,0.8569042316258352,0.7929736511919699,1539.0,257.0,1264.0,330.0
32,0.8280236124992371,0.8281201124191284,0.9052687883377075,0.8560354113578796,0.8271803259849548,0.8290598392486572,0.8413605690002441,0.3427985906600952,0.8560354374307863,0.7960858585858586,1546.0,260.0,1261.0,323.0
33,0.8268436789512634,0.8268663883209229,0.9056227207183838,0.8545354008674622,0.8266452550888062,0.8270874619483948,0.8403589725494385,0.3421485424041748,0.8545353982300885,0.7951959544879899,1545.0,263.0,1258.0,324.0
34,0.8280236124992371,0.8281201124191284,0.9059125185012817,0.8560354113578796,0.8271803259849548,0.8290598392486572,0.8413605690002441,0.3415449559688568,0.8560354374307863,0.7960858585858586,1546.0,260.0,1261.0,323.0
35,0.8274336457252502,0.8275238275527954,0.9061570167541504,0.855481743812561,0.8266452550888062,0.8284023404121399,0.8408163189888,0.3410760760307312,0.8554817275747508,0.7954545454545454,1545.0,261.0,1260.0,324.0
36,0.8280236124992371,0.8281201124191284,0.9064574241638184,0.8560354113578796,0.8271803259849548,0.8290598392486572,0.8413605690002441,0.3405085504055023,0.8560354374307863,0.7960858585858586,1546.0,260.0,1261.0,323.0
37,0.8283185958862305,0.828510046005249,0.9068236351013184,0.8569051623344421,0.8266452550888062,0.8303747773170471,0.8415032625198364,0.33987459540367126,0.8569051580698835,0.7958412098298677,1545.0,258.0,1263.0,324.0
38,0.8280236124992371,0.828181266784668,0.9070786833763123,0.856430172920227,0.8266452550888062,0.8297172784805298,0.8412741422653198,0.3393304944038391,0.856430155210643,0.7957124842370744,1545.0,259.0,1262.0,324.0
39,0.8286135792732239,0.8286551237106323,0.9073218107223511,0.8561946749687195,0.8282504081726074,0.8290598392486572,0.8419907093048096,0.3388666808605194,0.8561946902654868,0.7970922882427307,1548.0,260.0,1261.0,321.0
40,0.8289085626602173,0.8289838433265686,0.9075841903686523,0.8566685318946838,0.8282504081726074,0.8297172784805298,0.842219889163971,0.33838772773742676,0.8566685113447703,0.7972204674668352,1548.0,259.0,1262.0,321.0
41,0.8297935128211975,0.8300924301147461,0.907837450504303,0.8588888645172119,0.8271803259849548,0.8330045938491821,0.8427363634109497,0.3379492461681366,0.8588888888888889,0.7968553459119497,1546.0,254.0,1267.0,323.0
42,0.8303834795951843,0.8306275010108948,0.9080284237861633,0.8590455055236816,0.8282504081726074,0.8330045938491821,0.8433669805526733,0.3376103341579437,0.8590455049944506,0.7978589420654912,1548.0,254.0,1267.0,321.0
43,0.8303834795951843,0.8304438591003418,0.908231258392334,0.8578540086746216,0.8298555612564087,0.8310322165489197,0.8436225652694702,0.3372555077075958,0.8578539823008849,0.7989886219974716,1551.0,257.0,1264.0,318.0
44,0.8303834795951843,0.8306275010108948,0.9084087014198303,0.8590455055236816,0.8282504081726074,0.8330045938491821,0.8433669805526733,0.3368958532810211,0.8590455049944506,0.7978589420654912,1548.0,254.0,1267.0,321.0
45,0.8312684297561646,0.8313688635826111,0.9086506962776184,0.8588821291923523,0.8303905725479126,0.8323471546173096,0.8443961143493652,0.33648717403411865,0.8588821250691754,0.7997473152242578,1552.0,255.0,1266.0,317.0
46,0.831563413143158,0.8319424390792847,0.9088417291641235,0.860956609249115,0.8282504081726074,0.8356344699859619,0.8442868590354919,0.3360948860645294,0.8609566184649611,0.7983668341708543,1548.0,250.0,1271.0,321.0
47,0.8321533799171448,0.8326610922813416,0.9089764356613159,0.8623188138008118,0.8277153372764587,0.8376068472862244,0.8446628451347351,0.33588340878486633,0.8623188405797102,0.7982456140350878,1547.0,247.0,1274.0,322.0
48,0.8327433466911316,0.8325228691101074,0.9091790914535522,0.8580858111381531,0.8346709609031677,0.8303747773170471,0.8462164402008057,0.33563438057899475,0.858085808580858,0.8034351145038168,1560.0,258.0,1263.0,309.0
49,0.8327433466911316,0.8328900933265686,0.9093184471130371,0.8604651093482971,0.8314606547355652,0.834319531917572,0.845714271068573,0.33532899618148804,0.8604651162790697,0.8011363636363636,1554.0,252.0,1269.0,315.0
50,0.831563413143158,0.8320035934448242,0.9093905091285706,0.8613585829734802,0.8277153372764587,0.8362919092178345,0.844201922416687,0.3352282643318176,0.861358574610245,0.7979924717691342,1547.0,249.0,1272.0,322.0
51,0.8327433466911316,0.8328288793563843,0.9096322059631348,0.8600663542747498,0.8319957256317139,0.8336620926856995,0.845798134803772,0.334812730550766,0.860066371681416,0.8015170670037927,1555.0,253.0,1268.0,314.0
52,0.8324483633041382,0.832683801651001,0.9097844958305359,0.860787570476532,0.8303905725479126,0.8349769711494446,0.8453159332275391,0.3345893919467926,0.8607875762617859,0.800252047889099,1552.0,251.0,1270.0,317.0
53,0.831563413143158,0.8313303589820862,0.9099733829498291,0.8569856882095337,0.8336008787155151,0.8290598392486572,0.845131516456604,0.3343576490879059,0.856985698569857,0.8021628498727735,1558.0,260.0,1261.0,311.0
54,0.8327433466911316,0.8328288793563843,0.9100345969200134,0.8600663542747498,0.8319957256317139,0.8336620926856995,0.845798134803772,0.3342433571815491,0.860066371681416,0.8015170670037927,1555.0,253.0,1268.0,314.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: survic_mo_36
table: survival_dif_lengths
table_extra: 36
dataset: SCAR
debug: False
mode: rand
output_channel: 500
words_dim: 300
embed_dim: 300
dropout: 0.5
lr: 1e-05
weight_decay: 0
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\embeddings\word2vec
pretrained_file: GoogleNews-vectors-negative300.txt
batch_size: 16
device: cuda:0
target_classes: 1
vocab_size: 19487
run_name: CNN_20220216-0602
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\survic_mo_36
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\survic_mo_36\CNN
