epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn
29,0.8551114797592163,0.8564112186431885,0.9313697814941406,0.7344228625297546,0.8600478172302246,0.8527746200561523,0.7922864556312561,0.44953134655952454,0.7344228804902962,0.9279112754158965,719.0,260.0,1506.0,117.0
30,0.8554957509040833,0.8573242425918579,0.9316827058792114,0.7342159152030945,0.8624401688575745,0.8522083759307861,0.7931792736053467,0.4480955898761749,0.7342158859470469,0.9290123456790124,721.0,261.0,1505.0,115.0
31,0.8562644124031067,0.8566306829452515,0.9321087598800659,0.7376543283462524,0.8576555252075195,0.8556059002876282,0.7931416034698486,0.4473612904548645,0.7376543209876543,0.9269938650306748,717.0,255.0,1511.0,119.0
32,0.8578016757965088,0.8568183183670044,0.9324474334716797,0.7422037124633789,0.8540669679641724,0.8595696687698364,0.7942157983779907,0.4470944106578827,0.7422037422037422,0.925609756097561,714.0,248.0,1518.0,122.0
33,0.8574173450469971,0.8590549230575562,0.9327529668807983,0.737487256526947,0.8636363744735718,0.8544734120368958,0.7955923080444336,0.4442247152328491,0.7374872318692544,0.9297597042513863,722.0,257.0,1509.0,114.0
34,0.8574173450469971,0.8565351963043213,0.9330414533615112,0.7414330244064331,0.8540669679641724,0.8590034246444702,0.7937743067741394,0.4442818760871887,0.7414330218068536,0.9255643685173887,714.0,249.0,1517.0,122.0
35,0.8581860065460205,0.8593061566352844,0.933186411857605,0.7394871711730957,0.8624401688575745,0.8561721444129944,0.7962451577186584,0.44238775968551636,0.7394871794871795,0.9293177627535341,721.0,254.0,1512.0,115.0
36,0.8578016757965088,0.8568183183670044,0.9334186911582947,0.7422037124633789,0.8540669679641724,0.8595696687698364,0.7942157983779907,0.4425751864910126,0.7422037422037422,0.925609756097561,714.0,248.0,1518.0,122.0
37,0.8578016757965088,0.8587080836296082,0.933631420135498,0.7392197251319885,0.8612440228462219,0.8561721444129944,0.7955801486968994,0.44069910049438477,0.7392197125256673,0.9287469287469288,720.0,254.0,1512.0,116.0
38,0.8593389987945557,0.85826575756073,0.9338299036026001,0.7447916865348816,0.8552631735801697,0.8612684011459351,0.7962138056755066,0.44112256169319153,0.7447916666666666,0.9263093788063338,715.0,245.0,1521.0,121.0
39,0.860491931438446,0.8581702709197998,0.93406081199646,0.7486855983734131,0.8516746163368225,0.8646659255027771,0.7968662977218628,0.44123056530952454,0.7486855941114616,0.9248940036341611,712.0,239.0,1527.0,124.0
40,0.8620291948318481,0.8602476716041565,0.9341976642608643,0.7502623200416565,0.8552631735801697,0.8652321696281433,0.7993292212486267,0.4407786726951599,0.7502623294858342,0.9266221952698606,715.0,238.0,1528.0,121.0
41,0.8616448640823364,0.8583897352218628,0.9343480467796326,0.7521186470985413,0.8492823243141174,0.8674971461296082,0.7977527976036072,0.44073987007141113,0.7521186440677966,0.9240048250904704,710.0,234.0,1532.0,126.0
42,0.8601076006889343,0.8582020998001099,0.9345186948776245,0.74737948179245,0.8528708219528198,0.8635334372520447,0.7966480851173401,0.43903106451034546,0.7473794549266247,0.9253640776699029,713.0,241.0,1525.0,123.0
43,0.8597232699394226,0.8579189777374268,0.9347896575927734,0.7465968728065491,0.8528708219528198,0.8629671335220337,0.7962032556533813,0.4382078945636749,0.7465968586387435,0.9253187613843351,713.0,242.0,1524.0,123.0
44,0.8616448640823364,0.8590196371078491,0.9348993301391602,0.7510548233985901,0.8516746163368225,0.8663646578788757,0.7982062697410583,0.4383585453033447,0.7510548523206751,0.9250302297460702,712.0,236.0,1530.0,124.0
45,0.863950788974762,0.8607183694839478,0.935124933719635,0.7558386325836182,0.8516746163368225,0.8697621822357178,0.800899863243103,0.4384717643260956,0.7558386411889597,0.9253012048192771,712.0,230.0,1536.0,124.0
46,0.8620291948318481,0.8580429553985596,0.935305118560791,0.7539936304092407,0.8468899726867676,0.8691959381103516,0.797746479511261,0.43777918815612793,0.7539936102236422,0.9230306674684305,708.0,231.0,1535.0,128.0
47,0.8616448640823364,0.858704686164856,0.9355130195617676,0.7515856027603149,0.85047847032547,0.8669309020042419,0.7979797720909119,0.43648606538772583,0.7515856236786469,0.9245169082125604,711.0,235.0,1531.0,125.0
48,0.863950788974762,0.8588286638259888,0.9355930089950562,0.7591397762298584,0.8444976210594177,0.8731597065925598,0.799547016620636,0.43891578912734985,0.7591397849462366,0.9222488038277512,706.0,224.0,1542.0,130.0
49,0.8651037812232971,0.8590481281280518,0.9356817007064819,0.7627302408218384,0.8421052694320679,0.8759909272193909,0.80045485496521,0.43978750705718994,0.7627302275189599,0.9213817748659917,704.0,219.0,1547.0,132.0
50,0.8635664582252502,0.8585455417633057,0.9357243776321411,0.758324384689331,0.8444976210594177,0.8725934028625488,0.7990944981575012,0.4388866126537323,0.7583243823845328,0.9222022740873729,706.0,225.0,1541.0,130.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
batch_size: 8
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: survic_mo_60
table: survival_dif_lengths
table_extra: 60
dataset: SCAR
debug: False
mode: rand
output_channel: 500
words_dim: 300
embed_dim: 300
dropout: 0.5
lr: 1e-05
weight_decay: 0
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\embeddings\word2vec
pretrained_file: GoogleNews-vectors-negative300.txt
device: cuda:0
target_classes: 1
vocab_size: 17411
run_name: CNN_20220210-1849
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\survic_mo_60
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\survic_mo_60\CNN
